TrialID,UserID,TobiiTimestamp,Frame,CurrentImageFilename,CurrentAudioFile,ImagePositionx,ImagePositiony,ImagePositionz,ImagePixelSizex,ImagePixelSizey,ImageSizex,ImageSizey,HeadPositionx,HeadPositiony,HeadPositionz,HeadForwardx,HeadForwardy,HeadForwardz,HeadUpx,HeadUpy,HeadUpz,GazeRayHitx,GazeRayHity,GazePixelRadius,GazeRayWorldOriginx,GazeRayWorldOriginy,GazeRayWorldOriginz,GazeRayWorldDirectionx,GazeRayWorldDirectiony,GazeRayWorldDirectionz,GazeRayIsValid,GazeType,ConvergenceDistance,ConvergenceDistanceIsValid,LeftPupilDiameter,IsLeftPupilDiameterValid,IsLeftEyeBlinking,RightPupilDiameter,IsRightPupilDiameterValid,IsRightEyeBlinking,DeviceID,DeviceModel,SoftwareVersion
41,23ON,28318878354,1103,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01328238,1.131014,-0.007583935,0.0302889,-0.1060919,0.9938949,0.0346507,0.9938649,0.1050328,-0.03445444,0.05987406,36,-0.03282136,1.132137,-0.03188504,0.1188616,-0.03798146,0.9921842,TRUE,1,4.106576,TRUE,4.851778,TRUE,FALSE,4.918579,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318889468,1104,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01328238,1.131014,-0.007583935,0.0302889,-0.1060919,0.9938949,0.0346507,0.9938649,0.1050328,-0.06940159,0.06263292,36,-0.032926,1.132162,-0.0319474,0.1165368,-0.03556351,0.9925495,TRUE,1,3.632288,TRUE,4.939073,TRUE,FALSE,4.78993,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318900582,1105,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01395746,1.131052,-0.007330109,0.02719807,-0.1058014,0.9940153,0.03100159,0.9939941,0.1049509,-0.07864697,0.05620086,36,-0.03302707,1.132173,-0.03196556,0.1190083,-0.03858243,0.9921434,TRUE,1,2.993639,TRUE,4.963204,TRUE,FALSE,4.804516,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318911696,1106,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01344246,1.130999,-0.007481427,0.02976186,-0.1062093,0.9938983,0.03387303,0.9938748,0.1051925,-0.07499023,0.05485201,36,-0.03422937,1.132247,-0.03195412,0.1173209,-0.03910353,0.9923239,TRUE,1,3.619906,TRUE,4.928966,TRUE,FALSE,4.817392,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318922810,1107,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01414042,1.131092,-0.007347631,0.0262706,-0.1057423,0.9940465,0.03018334,0.9940202,0.1049418,-0.0713535,0.06174946,36,-0.03116126,1.132158,-0.03206575,0.1167863,-0.03937531,0.9923762,TRUE,1,4.49745,TRUE,4.895292,TRUE,FALSE,4.81843,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318933924,1108,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.0135638,1.13098,-0.007342968,0.02879648,-0.1060491,0.9939438,0.03312982,0.9939111,0.1050858,-0.08048408,0.04578841,36,-0.03047261,1.132162,-0.03211103,0.1158362,-0.03801196,0.9925408,TRUE,1,4.254226,TRUE,4.907697,TRUE,FALSE,4.816801,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318945038,1109,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01363145,1.130978,-0.007331743,0.02847392,-0.1060124,0.993957,0.03273549,0.9939258,0.1050713,-0.07841944,0.06005716,36,-0.02956204,1.132179,-0.03216618,0.1165427,-0.03692393,0.9924991,TRUE,1,3.963494,TRUE,4.919267,TRUE,FALSE,4.810816,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318956152,1110,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01379631,1.130984,-0.007311667,0.02772647,-0.1059186,0.9939882,0.03179762,0.9939607,0.1050287,-0.07827523,0.05764079,36,-0.03246939,1.132317,-0.03225406,0.1152308,-0.03661253,0.9926638,TRUE,1,4.3979,TRUE,4.90661,TRUE,FALSE,4.804734,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318967266,1111,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01394501,1.131047,-0.007328685,0.02723887,-0.1058104,0.9940132,0.03106306,0.9939915,0.1049569,-0.08360218,0.05890143,36,-0.02778305,1.132124,-0.03238777,0.1150242,-0.03603989,0.9927087,TRUE,1,4.23831,TRUE,4.894586,TRUE,FALSE,4.812681,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
41,23ON,28318978380,1112,967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg,41_967de454-d4c2476c-b73d6db8-ec0ea754-a14f4631.jpg_28318865589_0000.wav,0,1.031092,1,2021,2021,1,1,-0.01409323,1.131081,-0.007343111,0.02650984,-0.1057575,0.9940385,0.03039441,0.9940135,0.1049443,-0.08390887,0.05109,36,-0.02829161,1.131922,-0.03192046,0.08818068,-0.03729451,0.9954061,TRUE,2,5.50136,TRUE,4.902358,TRUE,FALSE,4.854863,TRUE,FALSE,f55c3e87d9f3ec8d3f3d3211438ed8a0,Pico Pico Neo 2,0.2
